participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur
avg	2-69	1876	Hij zag er zo teneergeslagen en beschaamd uit dat ik gewoon meelij met hem kreeg, hoewel ik nog steeds van mening was dat mijn standje terecht en verstandig was geweest.	30	21.8	16.0	3872.866666666667	3893.3	4252.8	4590.3	1.6	2.8000000000000003	655.5999999999999
avg	3-27	2959	Ik heb zo m'n eigen bepaalde ideetjes over dat testament.	10	7.375	4.625	1287.5833333333333	1252.0	1453.625	1594.5	0.625	1.25	540.375
avg	4-108	4814	U zult straks nog horen dat degene die gewoonlijk de medicijn klaarzette, altijd wel zo voorzichtig was om de fles niet te schudden, opdat het bezinksel toch vooral rustig onderin zou blijven.	32	27.75	17.625	4715.90625	4726.875	5118.75	5897.125	3.125	4.75	1741.125
avg	3-148	4020	Want er staat iets heel belangrijks op 't spel.	9	5.375	4.0	1014.1458333333334	1029.0	1077.75	1117.75	0.25	0.5	113.25
avg	2-157	2568	Hij heeft onmogelijk een man kunnen herkennen die hij waarschijnlijk alleen vanuit de verte gezien had, omdat, zoals je je herinnert, hijzelf pas veertien dagen in het dorp was en mevrouw Inglethorp voornamelijk zaken deed met Coot in Tadminster.	39	33.1	21.599999999999994	5332.258333333333	5282.299999999998	5657.699999999999	6876.3	5.5	6.699999999999999	1853.9000000000003
avg	2-72	1907	Het verbaast me dat ik daar zelf niet opgekomen was.	10	6.5	4.5	1237.95	1249.7	1297.6	1406.2	0.6	0.8	364.6
avg	2-28	1499	Poirot bleef een paar minuten in gedachten verzonken.	8	6.7	3.5	1100.75	1098.8999999999999	1159.6	1340.1000000000001	0.9000000000000001	1.0999999999999999	485.29999999999995
avg	3-71	3336	O, ik begrijp wat u bedoelt.	6	4.125	3.125	701.8125	703.25	723.125	796.75	0.5	0.625	474.5
avg	4-150	5062	Alle aanwijzingen tegen hem waren zuiver toevallig.	7	7.5	5.125	1182.3541666666667	1145.125	1329.25	1445.875	0.625	1.5	250.0
avg	3-113	3723	Toch zag ik er tegenop er zomaar mee aan te komen.	11	6.125	4.0	1137.125	1151.25	1250.75	1327.75	0.375	0.625	375.5
avg	2-55	1744	Ze liet nooit iemand vergeten wat ze voor hem of haar gedaan had, en op die manier kreeg ze geen liefde.	21	15.699999999999998	9.5	2759.95	2774.7000000000003	2888.8	3312.7000000000003	2.0	2.0	1288.2
avg	2-181	2742	U weet niet... hij brak plotseling af.	7	4.8	2.3000000000000003	733.3833333333334	730.0	790.8	948.7	0.9	1.2000000000000002	1020.8
avg	4-48	4468	Dit deel van het kruisverhoor had in de rechtszaal grote opschudding verwekt.	12	9.5	6.25	1544.1041666666667	1573.25	1766.125	1875.875	0.625	1.375	326.125
avg	2-93	2085	Ten eerste is een jury bij een vooronderzoek, een plaatselijke jury dus, er niet op gebrand zelf de verantwoordelijkheid op zich te nemen, en ten tweede bekleedt Inglethorp hier praktisch de positie van landjonker.	34	27.8	18.2	4552.3916666666655	4580.699999999998	5147.999999999999	5975.799999999999	3.4999999999999996	5.499999999999998	1392.4
avg	2-25	1470	Ik wilde dat we je de narigheid en publiciteit van een onderzoek hadden kunnen besparen, maar dat is uiteraard uitgesloten, nu de dokter geen verklaring wil tekenen.	27	23.1	14.200000000000005	3346.4	3361.700000000001	3827.2000000000003	4532.4	3.2000000000000006	5.3999999999999995	848.9
avg	2-72	1909	Ze hebben nog een ontdekking gedaan la-bas, merkte hij op, over zijn schouder met zijn duim in de richting van Styles wijzend.	22	18.299999999999997	9.799999999999999	2684.15	2656.5	2753.9	3822.3000000000006	4.599999999999999	4.499999999999999	1495.6000000000001
avg	3-156	4105	ik zei het heel rustig.	5	4.375	2.25	576.0833333333333	608.625	628.5	854.125	1.25	1.0	462.625
avg	4-125	4907	Is het dan nog niet tot je doorgedrongen dat juffrouw Howard naar de apotheek is gegaan?	16	12.375	7.875	1879.2749999999999	1870.25	2069.125	2409.125	1.75	1.875	652.875
avg	3-107	3680	Volgende keer zou er eens iemand 'ja' kunnen zeggen!	9	8.875	4.875	1318.3541666666667	1335.125	1384.375	1747.875	1.75	2.125	489.5
avg	3-53	3152	'k Vertel nooit leugens, antwoordde ze.	6	5.0	3.625	904.75	915.5	958.5	1081.75	0.625	0.875	300.5
avg	1-158	1141	Poirot stak zijn hand op.	5	2.8000000000000003	2.4000000000000004	587.7	598.4	618.4	618.4	0.0	0.1	74.5
avg	3-134	3910	Ze stierf toen ik nog maar heel klein was.	9	5.375	4.0	983.25	988.875	1028.875	1046.125	0.125	0.375	170.25
avg	3-125	3834	Het is een L, daar kun je zeker van zijn.	10	6.625	4.0	973.9166666666666	941.75	1007.0	1191.25	1.0	1.25	540.5
avg	3-63	3270	Maar ik nam het besluit dat, als ik eventueel interessante of belangrijke ontdekkingen zou doen, wat ongetwijfeld zou gebeuren, ik die voor mezelf zou houden, om Poirot met het uiteindelijke resultaat te verrassen.	33	26.25	18.625	4343.395833333334	4293.0	4983.5	5295.5	1.25	4.75	653.75
avg	1-129	889	Wat voor voetsporen dacht je hier nog te vinden?	9	5.9	3.7	981.1166666666667	987.2	1012.9000000000001	1132.6	0.7	0.8	357.3
avg	3-74	3365	Ik verwachtte dat Poirot teleurgesteld zou zijn.	7	5.625	3.25	1018.2291666666666	1020.25	1109.25	1228.0	0.625	1.0	567.0
avg	1-43	281	Zijn vrouw volgde hem; ze zei dat ze zou proberen mevrouw Inglethorp tot andere gedachten te brengen.	17	15.100000000000001	8.600000000000001	2242.708333333333	2268.4999999999995	2439.1999999999994	2992.4999999999995	2.6999999999999997	3.0	1172.0000000000002
avg	1-126	868	Het is vreselijk moeilijk om nu tegenover hem de juiste houding te vinden.	13	11.899999999999999	6.5	1592.2849999999999	1599.9999999999998	1850.7999999999997	2415.0000000000005	2.7000000000000006	2.6	1271.9
avg	2-31	1525	Moet ik daaruit opmaken dat mevrouw Inglethorp er voordien al meer had gemaakt?	13	8.899999999999999	6.999999999999999	1481.0000000000002	1509.2	1631.9	1695.1000000000001	0.4	1.0	335.70000000000005
avg	4-104	4798	We weten dat de chocola geen strychnine bevatte.	8	6.625	3.625	961.1041666666666	958.375	1064.375	1190.375	0.75	1.125	668.25
avg	2-19	1417	Ze zag er heel mooi uit in haar zachtgrijze jurk met aan de polsen witte ruches die tot over haar slanke handen vielen.	23	18.0	11.9	2878.566666666667	2844.0	3159.7999999999997	3670.9000000000005	2.3000000000000003	3.6999999999999997	567.5
avg	4-67	4561	Ik heb je hand, geloof ik, maar een keer zien trillen.	11	11.875	5.25	1589.75	1619.75	1676.125	2431.5	3.625	3.125	1075.0
avg	4-58	4500	Het anonieme briefje dat hij had ontvangen, kwam te voorschijn en werd aan de jury ter bestudering overhandigd.	18	14.125	9.125	2180.395833333333	2183.625	2414.75	2824.375	1.875	2.5	651.5
avg	3-38	3029	In welke richting zij werkten, wisten we niet.	8	6.5	3.625	1020.8125	1048.0	1193.125	1249.5	0.375	1.25	429.0
avg	3-111	3712	Had hij deze arrestatie voorzien?	5	4.5	3.125	757.4375	749.875	842.875	904.375	0.375	0.875	287.125
avg	2-27	1487	Kunt u ons niet behulpzaam zijn bij de oplossing, monsieur?	10	8.4	5.1	1214.8	1239.1	1317.9999999999998	1598.1	1.6	2.0000000000000004	509.70000000000005
avg	1-175	1293	Tot mijn verbazing onderzocht hij ze niet, maar hij zei alleen maar goedkeurend, toen hij het bureau weer op slot deed: Hij is ontegenzeglijk een methodisch man, die Inglethorp! Een 'methodisch man' was bij Poirot de hoogste kwalificatie die een mens kon verdienen.	43	33.800000000000004	20.6	4959.354166666668	5080.399999999999	6057.1	6966.500000000001	3.3000000000000003	6.299999999999999	1207.9
avg	2-170	2667	Ik zal Lawrence of Mary Cavendish even buiten beschouwing laten.	10	7.6	5.800000000000001	1392.2666666666669	1405.8000000000002	1452.1999999999998	1601.6999999999998	0.7	0.8999999999999999	339.7
avg	1-174	1290	Eindelijk slaakte hij een kreet van voldoening: Voila!	8	6.000000000000001	3.9000000000000004	1041.1166666666668	1033.2	1201.2	1380.8999999999999	0.8	1.0	405.2
avg	3-61	3248	Jij en juffrouw Howard schijnen wel precies te weten waar jullie het over hebben, merkte ik koeltjes op.	18	14.5	10.75	2478.9041666666667	2512.75	2741.375	2910.25	0.875	1.875	334.875
avg	2-20	1431	Is dat vanwege de oorlog?	5	3.7	2.3	603.95	623.5999999999999	637.0999999999999	708.5	0.30000000000000004	0.4	145.70000000000002
avg	3-146	4004	Ditmaal werd ik met een glimlach begroet.	7	4.375	3.625	824.0625	848.625	928.875	939.5	0.125	0.625	20.25
avg	2-65	1842	Nu zeggen we zo weinig, maar denken we des te meer.	11	9.5	4.8	1370.1666666666667	1427.1	1548.6999999999996	1987.6	2.1	2.4	712.1999999999999
avg	3-104	3655	Maar dat doen ze wel, beste Cynthia, zei ik ernstig.	10	8.5	5.0	1302.4708333333333	1300.75	1494.125	1807.75	1.125	1.75	685.375
avg	3-113	3725	Wat had hem bezield om zonder opgaaf van redenen zo hals over kop naar Londen te reizen?	17	15.125	8.75	2333.916666666667	2328.875	2568.75	3097.0	2.25	3.0	1224.125
avg	3-128	3853	Vertel me eens: op maandag, niet op dinsdag, Dorcas, maar maandag, de dag voor het drama, was er toen iets mis met de bel van mevrouw Inglethorp?	27	22.625	14.0	3716.6770833333335	3659.25	4286.125	4798.625	2.5	3.875	1005.25
avg	4-36	4374	Toen de zitting hervat werd, werd inspecteur Japp als eerste getuige opgeroepen; kort en bondig legde hij zijn verklaring af.	20	15.25	11.0	2729.0	2674.0	2871.125	3095.5	1.125	1.875	714.375
avg	4-91	4717	Dat weten we, omdat ze later aan Dorcas vroeg om er haar een paar te brengen.	16	6.75	5.625	1290.25	1296.625	1320.875	1343.375	0.125	0.25	57.0
avg	3-134	3904	Mijn vader was Engelsman, zei Mary, maar mijn moeder was Russische.	11	7.5	5.25	1104.2708333333333	1142.875	1435.25	1472.75	0.25	1.625	79.5
avg	1-149	1060	'Je hebt tegen mij gelogen en mij bedrogen,' zei ze.	10	5.9	3.9999999999999996	882.5166666666665	878.5	1032.5	1092.6000000000001	0.4	1.2	30.9
avg	1-30	163	Daar is mijn systeem ook op gebaseerd hoewel ik natuurlijk al een stuk verder ben.	15	12.8	7.000000000000001	1997.3500000000001	1978.9	2115.1000000000004	2597.6	2.3000000000000003	2.8000000000000003	910.8999999999999
avg	2-52	1716	Toen zij de kamer uit was, kwam Poirot bij het raam vandaan, waar hij had gestaan, en ging tegenover Evelyn Howard zitten.	22	18.299999999999997	10.9	2881.916666666666	2901.7000000000003	3092.7000000000003	3597.5000000000005	2.600000000000001	3.4000000000000004	1192.3999999999999
avg	1-145	1019	Hoe weet jij eigenlijk dat deze begonia's niet net zo belangrijk zijn?	12	11.7	6.2	1565.2933333333333	1622.9	1779.4000000000003	2333.9	2.7	3.1	803.9
avg	4-26	4290	De tuinlieden legden verklaringen af betreffende het mede-ondertekenen van het testament.	11	12.25	6.875	1657.25	1640.0	2266.5	2747.5	1.875	3.0	353.25
avg	3-83	3460	Zo zou een Egyptische sfinx hebben kunnen glimlachen.	8	6.375	4.125	1095.25	1114.875	1224.625	1277.875	0.375	1.125	550.75
avg	1-124	850	Toch is het een mogelijkheid waarmee we rekening dienen te houden.	11	7.5	5.5	1383.0666666666666	1398.0	1498.9	1636.4	0.6	0.7999999999999999	440.90000000000003
avg	4-145	5027	Herinner je je nog hoe die er ongeveer uitzag?	9	4.875	3.875	966.0	967.125	974.75	1008.875	0.125	0.25	195.125
avg	3-48	3109	Hij was in precies hetzelfde model geknipt als die van Inglethorp; ik heb ook een paar afgeknipte haren gevonden.	19	14.625	10.5	2511.520833333333	2509.375	2660.375	2885.125	1.125	1.875	569.375
avg	1-47	316	Dit is een heel nare zaak.	6	3.9999999999999996	3.1	719.95	722.9	749.8	808.8	0.30000000000000004	0.5	148.7
avg	1-18	83	Ik kreeg een indruk van buitengewoon blauwe ogen in een door de zon gebruind gezicht.	15	16.299999999999997	9.0	2009.2666666666669	1987.8999999999999	2289.7000000000003	3145.0	4.1000000000000005	3.9000000000000004	737.2
avg	4-113	4833	Maar er is geen twijfel over zijn identiteit.	8	5.375	3.25	774.75	748.625	884.0	1021.5	0.625	1.25	181.25
avg	3-46	3094	En dat herinner ik me nog heel goed, want hij had twee strengen zwarte wol van me geleend om 'm te maken.	22	14.875	9.5	2344.083333333333	2312.625	2658.25	3088.25	1.5	2.5	635.0
avg	1-71	461	Hij scheen haar niet gehoord te hebben, want hij draaide zich zonder een woord te zeggen om en liep het huis uit.	22	14.3	10.1	2454.133333333333	2457.1	2603.6	2809.4999999999995	1.2000000000000002	1.7000000000000004	796.2999999999997
avg	4-60	4512	Uw geheugen moet wel buitengewoon slecht zijn!	7	6.625	3.75	1051.5833333333333	1053.75	1218.5	1296.125	0.375	1.125	432.25
avg	3-5	2752	Wel alle mensen! riep hij uit, die is goed!	9	7.5	4.75	1321.375	1314.0	1429.75	1535.125	0.5	1.125	663.875
avg	3-127	3846	Poirot, vroeg ik ernstig, heb je zelf al een idee over deze misdaad?	13	7.875	5.75	1388.9375	1390.625	1452.375	1543.0	0.375	0.75	164.125
avg	4-131	4947	De kapotte bel, Cynthia's afwezigheid, door Inglethorp via zijn vrouw voor elkaar gebracht, allemaal moeite voor niets.	17	22.125	9.75	3043.1375000000003	3071.0	3524.875	4932.625	6.125	5.0	2595.75
avg	1-71	462	Ik stelde voor nog vlug een partijtje te tennissen voor het eten en toen Cynthia daarmee akkoord ging, rende ik naar boven om mijn racket te halen.	27	17.700000000000003	11.7	3237.2666666666664	3253.3999999999996	3440.2999999999997	3658.7999999999993	0.9000000000000001	1.9000000000000004	1077.2
avg	2-48	1688	Evelyn Howard snoof zo minachtend dat het haast groots was.	10	11.5	6.400000000000001	1564.4916666666666	1655.3000000000002	1787.8	2428.7	3.1999999999999997	3.3	944.5
avg	4-44	4428	Ik, veronderstel ik, zei Lawrence rustig.	6	7.75	3.375	943.8958333333333	943.25	1318.125	1627.75	1.25	1.875	746.625
avg	2-130	2360	Alfred Inglethorp antwoordde onverstoorbaar: Meneer Mace moet zich vergist hebben.	10	9.3	5.8	1514.8666666666668	1556.8	1703.7	1948.1999999999998	1.3000000000000003	1.7000000000000002	796.2
avg	1-105	696	Het zou wel eens moeilijk kunnen zijn hem te overtuigen van de juistheid van mijn plan.	16	8.7	6.599999999999999	1613.9000000000003	1612.6000000000004	1777.3000000000002	1806.8000000000002	0.1	0.8999999999999999	125.1
avg	2-162	2607	Neem me niet kwalijk, mon ami, je was ook niet bepaald sympathique.	12	9.3	5.699999999999999	1460.45	1470.1999999999998	1699.5	1887.3	1.0	1.6	613.0999999999999
avg	2-40	1605	Nee, meneer, daar lag een stuk vloei overheen.	8	7.6	5.0	1256.75	1259.8	1451.6000000000001	1603.1	0.7999999999999999	1.2	272.4
avg	2-118	2254	Niet een verdwaald woord of een losse zin, waaruit u kon opmaken dat het inderdaad een privegesprek was?	18	13.1	8.3	2183.5	2211.6	2453.2	2687.3999999999996	1.3	2.4000000000000004	548.0
avg	1-147	1046	Zij is dood, en daarom is het noodzakelijk dat we alles te weten komen, willen we haar tenminste wreken.	19	14.0	8.7	2319.6466666666665	2373.6	2563.4	3007.9	1.7	2.4	792.2
avg	4-70	4600	Maar het werd nacht, en Poirot was nog niet terug.	10	6.0	4.75	1142.75	1133.0	1180.125	1292.0	0.5	0.75	225.125
avg	3-10	2803	Was hij tevreden of teleurgesteld?	5	5.0	2.375	618.9166666666667	616.75	701.375	964.0	1.25	1.5	828.0
avg	3-18	2887	Door Inglethorp van verdenking te zuiveren, ging Poirot verder, was ik gedwongen eerder mijn kaarten op tafel te leggen dan ik van plan was.	24	24.125	13.125	3251.1229166666667	3221.0	3784.875	4897.375	5.375	5.375	1696.5
avg	2-74	1918	Dat moet je dan maar aannemen! zei ik sceptisch.	9	6.699999999999999	4.300000000000001	1185.55	1228.1	1272.2	1582.0	1.0999999999999999	1.1	409.3
avg	4-22	4272	Later op de avond had hij geprobeerd zich toegang te verschaffen tot haar kamer, bij welke gelegenheid hij ongetwijfeld de kans had aangegrepen om het testament te vernietigen, waardoor, voorzover hij wist, het testament dat te zijnen gunste was opgemaakt, rechtsgeldig zou worden.	43	36.875	22.0	5784.75	5792.375	7052.125	7885.125	3.875	8.75	1572.875
avg	1-12	39	O ja, over die vent!	5	3.6	2.4	671.4833333333333	698.6	732.4	856.0	0.5	0.7	297.6
avg	4-77	4639	Toen ik de kamer doorzocht, ja.	6	4.5	2.625	646.4583333333333	654.125	706.25	962.0	1.0	1.25	288.125
avg	3-75	3371	Ze is vandaag weer aan het werk gegaan.	8	4.375	2.75	699.875	690.625	777.625	819.625	0.125	0.625	116.75
avg	4-51	4479	Die la was niet afgesloten geweest, zoals hij had aangetoond; hij zette uiteen hoe er geen enkel bewijs was geleverd dat de verdachte het vergif daar had verstopt.	28	19.125	14.625	3513.520833333333	3505.375	3904.125	4063.875	0.625	2.75	416.625
avg	2-168	2653	De ruzie was vroeger in de middag, om een uur of vier, zoals zij zei.	15	9.3	6.1	1486.9833333333333	1503.0000000000002	1641.7000000000003	1866.4	0.9999999999999999	1.5000000000000002	670.0999999999999
avg	4-126	4917	Ik zal het zo goed mogelijk voor je reconstrueren.	9	6.75	4.375	1207.1458333333335	1223.875	1399.625	1614.375	0.625	1.5	391.5
avg	1-161	1171	Kijk dan eens naar het etiket.	6	4.1	2.4	710.9666666666667	733.5	801.5	885.7	0.4	0.4	294.8
avg	2-78	1947	Ik wist het niet zeker.	5	3.3	2.3	593.65	613.2	653.4000000000001	714.5	0.30000000000000004	0.5	79.0
avg	2-13	1375	Dit antwoord werd gevolgd door een kort stilzwijgen.	8	7.9	4.5	1151.1499999999999	1157.0	1256.7	1528.5	1.2000000000000002	1.5999999999999999	599.1
avg	3-84	3465	Gelukkig nam hij als vanzelfsprekend aan dat ik net op het toneel verschenen was.	14	10.125	7.125	1624.8020833333333	1638.0	1781.875	1930.0	0.75	1.375	500.25
avg	3-7	2772	Onder ons gezegd, meneer, merkte Japp op, zou ik veel liever ik weet niet hoeveel lasterpraat riskeren dan gearresteerd worden wegens moord.	22	22.375	11.5	3155.3749999999995	3127.125	3631.5	4490.875	4.125	5.125	1333.25
avg	3-108	3687	Ik herinnerde me hoe Poirot op mijn tact had vertrouwd.	10	10.125	5.375	1407.6458333333333	1467.375	1711.875	2107.5	1.75	2.5	601.375
avg	3-48	3111	Ik vraag me af wie hem in de kist gestopt heeft.	11	7.125	5.25	1270.5	1303.375	1326.875	1447.75	0.875	1.125	174.0
avg	2-129	2346	De lijkschouwer ging recht op zijn doel af.	8	5.1	3.9	858.0	851.9	1014.4	1041.9	0.1	0.6	264.90000000000003
avg	4-28	4303	Nee, meneer, ik zou het op de tafel in de hal leggen.	12	7.125	5.5	1257.2708333333333	1240.75	1240.75	1387.375	0.5	0.5	311.0
avg	1-118	801	Over de volgorde, waarin je ze brengt, zeg ik niets, werkelijk, dat is om te huilen!	16	13.2	7.299999999999999	2076.8416666666667	2092.2999999999997	2314.5	2716.7000000000003	2.0	2.8000000000000003	836.1
avg	3-87	3492	Heb jij er nooit over gedacht, Hastings, het is voor mij een nachtmerrie, wie het heeft gedaan?	17	13.25	8.375	2083.0750000000003	2089.0	2154.625	2568.375	2.0	1.875	716.75
avg	3-123	3819	Ze keek snel rond, om zich ervan te vergewissen dat er niemand anders in de kamer was, en bracht toen vlug een gebruikt stuk papier te voorschijn.	27	20.375	13.25	2949.3749999999995	2932.125	3133.875	3849.875	3.375	3.875	1026.75
avg	4-98	4754	Daarom nam ik een monster van de chocola en liet dat analyseren.	12	7.625	6.25	1325.4791666666665	1308.375	1356.125	1483.125	0.5	0.5	453.625
avg	1-126	864	Terwijl hij een sigaret opstak uit de koker die hij zojuist te voorschijn had gehaald, zei John tegen mij: Je weet dat Inglethorp terug is?Ja. Ik kwam hem tegen.	29	25.699999999999996	15.899999999999999	3911.791666666666	3941.899999999999	4466.9	5166.8	3.1	5.500000000000001	1412.6
avg	4-31	4335	Sir Ernest Heavywether kwam log overeind.	6	8.875	3.5	1064.3854166666665	1105.625	1486.375	1969.5	2.5	2.875	371.125
avg	4-24	4280	En dat u niet in staat bent een verklaring te vinden voor de vertraging in dit geval?	17	14.5	7.875	2013.5	2028.625	2267.5	2687.75	2.25	2.875	733.625
avg	1-74	479	Tussen tante Emily en hem.	5	8.4	3.0	985.0666666666666	991.2	1072.6000000000001	1931.5	3.7	2.3	886.9
avg	3-134	3911	Ik geloof dat er iets tragisch was in verband met haar dood, ze nam per ongeluk een te grote dosis van een slaapdrank.	23	13.75	9.875	2622.5625	2595.25	2813.125	2957.125	0.5	1.625	519.25
avg	2-68	1871	Ik ben er wel zeker van.	6	3.3000000000000003	2.6	640.9999999999999	624.6999999999999	624.6999999999999	721.6999999999999	0.30000000000000004	0.30000000000000004	156.0
